_cid,_id,_archived,_draft,link,isvisa,supports-physical-card,cash-withdrawal-percentage-of-the-amount-locally,cash-withdrawal-percentage-of-the-amount-internationally,actual-exchange-rate-after-return,international-coupon-yield,fee,due-date,travel-insurance,local-coupon-yield,special-cluses,type-of-yield,name,points-validity-special-accounts,cash-withdrawal-bank-s-atm,points-for-every-100-sar-locally,points-for-every-100-sar-internationally,airport-lounges,annual-fee,the-statement-is-issued-on,international-cashback,cash-withdrawal-local-atm,points-validity-normal-accounts,ismastercard,local-cashback,amount-of-international-transaction-fees,cash-withdrawal-international-atm,percentage-of-international-transaction-fees,slug,credit-card-photo,bank-logo,category,updated-on,updated-by,created-on,created-by,published-on,published-by,bank,issuer
6550eab49af0d6e6f97056a5,655fc257310b95d3efa08423,False,True,https://www.alfransi.com.sa/english/personal/cards/apply-now?id=73,False,False,,,,,1150,23rd of every month,checked,,"Additional Miles: After spending 80,000 SAR",,Visa Al Fursan Signature,,,,,1100,1150,3rd of every month,,,,,,SAR3.87,,3.10%,visa-al-fursan-signature,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde040621bf4901c6de34_2Dx-UDSK31WKpGgBHenHTdSCUG91ghSqTZKaLozyqUU).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde032a88754056e3b21c_-k0LTeb1IS4hnjBPoYVPKT44bXTUmLP5rOBMZKntMoQ).png,6550eab49af0d6e6f97057e0,2023-12-05T20:00:35.616Z,Person_6166e379feeb693ecb2c0b45,2023-11-23T21:21:27.182Z,Person_6166e379feeb693ecb2c0b45,,,6550eab49af0d6e6f970573c,Banque Saudi Fransi
6550eab49af0d6e6f97056a5,655fc25600a60e0afde8802a,False,True,https://www.alfransi.com.sa/english/personal/cards/apply-now?id=73,False,False,,,,,690,23rd of every month,checked,,"Additional Miles: After spending 50,000 SAR",,Visa Al Fursan Platinum,,,,,25,690,3rd of every month,,,,,,SAR3.87,,3.10%,visa-al-fursan-platinum,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde032a88754056e3b221_r3ly_7HZr7g3ryhh7xDsEsuqIWbO4SpbNwRSdBbu3Mo).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde032a88754056e3b21c_-k0LTeb1IS4hnjBPoYVPKT44bXTUmLP5rOBMZKntMoQ).png,6550eab49af0d6e6f97057e0,2023-12-05T20:00:35.601Z,Person_6166e379feeb693ecb2c0b45,2023-11-23T21:21:26.854Z,Person_6166e379feeb693ecb2c0b45,,,6550eab49af0d6e6f970573c,Banque Saudi Fransi
6550eab49af0d6e6f97056a5,655fc256e466d49260807e0e,False,True,https://www.riyadbank.com/personal-banking/credit-cards/alfursan/al-fursan-visa-signature-credit-card,False,False,,,,,1150,20th of every month,checked,,"Additional Miles: After spending 25,000 SAR in 3 Months",,ALFURSAN Visa Signature,,,,,1100,1150,27th of every month,,,,,,SAR3.87,,3.16%,alfursan-visa-signature,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde04c34066f2535b11f2_IDF3JFlKcS6j8ORY1W8vbDuzuVrkm3PITacvSZXQ-es).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde04067baf8ddf813f28_r9IgbW9t5WC7DbHi6ZACqcraWRm2i4QAImt5BSjMpJs).png,6550eab49af0d6e6f97057e0,2023-12-05T20:00:35.581Z,Person_6166e379feeb693ecb2c0b45,2023-11-23T21:21:26.178Z,Person_6166e379feeb693ecb2c0b45,,,6550eab49af0d6e6f970573d,Riyadh Bank
6550eab49af0d6e6f97056a5,655fc2564b253911f064b260,False,True,https://www.riyadbank.com/personal-banking/credit-cards/alfursan/al-fursan-visa-infinite-credit-card,False,False,,,,,2300,20th of every month,checked,,"Additional Miles: After spending 25,000 SAR in 3 Months",,ALFURSAN Visa Infinite,,,,,1100,2300,27th of every month,,,,,,SAR3.87,,3.16%,alfursan-visa-infinite,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde04067baf8ddf813f60_0sxcON3PqqZV_R27JgWXZwt6dTZw0DeZVwd7C04u7Lw).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde04067baf8ddf813f28_r9IgbW9t5WC7DbHi6ZACqcraWRm2i4QAImt5BSjMpJs).png,6550eab49af0d6e6f97057e0,2023-12-05T20:00:35.581Z,Person_6166e379feeb693ecb2c0b45,2023-11-23T21:21:26.123Z,Person_6166e379feeb693ecb2c0b45,,,6550eab49af0d6e6f970573d,Riyadh Bank
6550eab49af0d6e6f97056a5,655fc256309da24149a8cd7e,False,True,https://www.alfransi.com.sa/english/personal/cards/apply-now?id=73,False,False,,,,,2300,23rd of every month,checked,,"Additional Miles: After spending 100,000 SAR",,Visa Al Fursan Infinite,,,,,1100,2300,3rd of every month,,,,,,SAR3.87,,3.10%,visa-al-fursan-infinite,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde04b1e38c82a434fcf9_yIk6o5vakF_unCcUcbqCPntFyA6AgPo0oDL4nsiMCzU).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde032a88754056e3b21c_-k0LTeb1IS4hnjBPoYVPKT44bXTUmLP5rOBMZKntMoQ).png,6550eab49af0d6e6f97057e0,2023-12-05T20:00:35.601Z,Person_6166e379feeb693ecb2c0b45,2023-11-23T21:21:26.107Z,Person_6166e379feeb693ecb2c0b45,,,6550eab49af0d6e6f970573c,Banque Saudi Fransi
6550eab49af0d6e6f97056a5,655fc256acc4b879330366a0,False,True,https://www.sab.com/en/everyday-banking/compare-credit-cards/credit-card-apply-now/,False,False,,,,,862.5,Depends on customer,checked,,"-Additional Miles: After spending 10,000 SAR in 3 months",,Emirates Signature Credit Card,,,,,1100,862.5,Depends on customer,,,,,,SAR3.87,,3.10%,emirates-signature-credit-card,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde036d7fb1c5cf61dd9a_5oewwL2h0YgZcADr_sOgzCi-wx94S1EwDVh3nCr1q-Q).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde0267c55c6eabdb759d_pn5rCT-Hha1njKB_k-gclnLRQD8nw2T43_k_XFdwFT0).png,6550eab49af0d6e6f97057e0,2023-12-05T20:00:35.544Z,Person_6166e379feeb693ecb2c0b45,2023-11-23T21:21:26.077Z,Person_6166e379feeb693ecb2c0b45,,,6550eab49af0d6e6f970573a,SAB
6550eab49af0d6e6f97056a5,655fc255e539fec62dccd0f3,False,True,https://www.alahli.com/en-us/personal-banking/credit-cards/Pages/Alfursan-Credit-Card.aspx,False,False,,,,,402.5,5th of every month,checked,,-,,AlFursan Platinum,,,,,25,402.5,15th of every month,,,,,,SAR3.87,,3.16%,alfursan-platinum-5142a,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde057ce0facf4eeb51f0_naD7ZwubFck2UWuvTbALVHNkTPs1dtvRazK1HJrhzrI).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde057ce0facf4eeb51d9_tnse4_0gGIkuys_4kxGKXMjC3jb6Wu2YVYFC6AZT7Os).png,6550eab49af0d6e6f97057e0,2023-12-05T20:00:35.544Z,Person_6166e379feeb693ecb2c0b45,2023-11-23T21:21:25.935Z,Person_6166e379feeb693ecb2c0b45,,,6550eab49af0d6e6f9705740,SNB
6550eab49af0d6e6f97056a5,655fc2551d579c079a8e6a50,False,True,https://www.alinma.com/wps/portal/alinmaNew/Alinma/MenuPages/RetailBank/cards/AlinmaCreditCard/creditcard,False,False,,,,,1035,25th of every month,checked,,"Additional Miles: After spending 10,000 SAR monthly.",,ALFURSAN Signature,,,,,1100,1035,3rd of every month,,,,,,SAR3.87,,3.16%,alfursan-signature,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde022796a74f4de8233f_k2A12sg3tYewh8R58d96RGZFumEQ1s9tEJT-gWbMTEY).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde02cb97647c47cd2b8a_S7niGr9_xJ-Tj-hCfgqkFvTFwxIDiGHy7D2pct4GFis).png,6550eab49af0d6e6f97057e0,2023-12-05T20:00:35.616Z,Person_6166e379feeb693ecb2c0b45,2023-11-23T21:21:25.866Z,Person_6166e379feeb693ecb2c0b45,,,6550eab49af0d6e6f97056da,Alinma
6550eab49af0d6e6f97056a5,655fc25533d187abf036fa32,False,True,https://www.alinma.com/wps/portal/alinmaNew/Alinma/MenuPages/RetailBank/cards/AlinmaCreditCard/creditcard,False,False,,,,,345,25th of every month,checked,,"Additional Miles: After spending 8,000 SAR monthly.",,ALFURSAN Platinum,,,,,25,345,3rd of every month,,,,,,SAR3.87,,3.16%,alfursan-platinum-2,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde02cb97647c47cd2b90_OFeajUx3jz0znejE3Yj-Gk6IJtGdt1MjIzFk_0gHqLU).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde02cb97647c47cd2b8a_S7niGr9_xJ-Tj-hCfgqkFvTFwxIDiGHy7D2pct4GFis).png,6550eab49af0d6e6f97057e0,2023-12-05T20:00:35.581Z,Person_6166e379feeb693ecb2c0b45,2023-11-23T21:21:25.115Z,Person_6166e379feeb693ecb2c0b45,,,6550eab49af0d6e6f97056da,Alinma
6550eab49af0d6e6f97056a5,655fc255415a68258e54b029,False,True,https://www.alinma.com/wps/portal/alinmaNew/Alinma/MenuPages/RetailBank/cards/AlinmaCreditCard/creditcard,False,False,,,,,2300,25th of every month,checked,,"Additional Miles: After spending 10,000 SAR monthly.",,ALFURSAN infinite,,,,,1100,2300,3rd of every month,,,,,,SAR3.87,,3.16%,alfursan-infinite,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/654e6ae216146ba39a1d8411_SPWomhizozyzEq5f_rAVUcG-gRUNjnnYceJ7P03ifwg).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde02cb97647c47cd2b8a_S7niGr9_xJ-Tj-hCfgqkFvTFwxIDiGHy7D2pct4GFis).png,6550eab49af0d6e6f97057e0,2023-12-05T20:00:35.601Z,Person_6166e379feeb693ecb2c0b45,2023-11-23T21:21:25.068Z,Person_6166e379feeb693ecb2c0b45,,,6550eab49af0d6e6f97056da,Alinma
6550eab49af0d6e6f97056a5,655fc255310b95d3efa07e64,False,True,https://www.sab.com/en/everyday-banking/compare-credit-cards/credit-card-apply-now/,False,False,,,,,1092.5,Depends on customer,checked,,"Additional Miles: After spending 20,000 SAR
+ 40,000 Miles if spending 30,000 SAR",,ALFURSAN Mastercard Credit Card,,,,,1100,1092.5,Depends on customer,,,,,,SAR3.87,,3.10%,alfursan-mastercard-credit-card,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde0267c55c6eabdb75a1_WY9htOmHBIxn8R-x9Tr-blLAXbELTxrxIUezAhuG51s).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde0267c55c6eabdb759d_pn5rCT-Hha1njKB_k-gclnLRQD8nw2T43_k_XFdwFT0).png,6550eab49af0d6e6f97057e0,2023-12-05T20:00:35.544Z,Person_6166e379feeb693ecb2c0b45,2023-11-23T21:21:24.997Z,Person_6166e379feeb693ecb2c0b45,,,6550eab49af0d6e6f970573a,SAB
6550eab49af0d6e6f97056a5,655fc254a3cf3ea40c252ad2,False,True,https://www.alrajhibank.com.sa/Personal/Apply-for-Retail-Products?p=Credit-Cards&,False,False,,,,,1150,25th of every month,checked,,"Welcome Miles: After Spending 1000 SAR in 60 Days.

Additional Miles: After spending 30,000 SAR in 90 Days from the day of issuing. ""Given only once""",,ALFURSAN infinite,,,,,1100,1150,1st of every month,,,,,,SAR3.85,,2.75%,alfursan-infinite-26d7e,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde0303c81ba4dd136e03_ybeGCiiBUpRphOXruFeTFlOV8IlXSUldse1hcC7Ucwc).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde0203c81ba4dd136df9_2pNanwN4kcmlwxtDlc3gaFrJcCm7ogguN3xkaRT4aSU).png,6550eab49af0d6e6f97057e0,2023-12-05T20:00:35.544Z,Person_6166e379feeb693ecb2c0b45,2023-11-23T21:21:24.982Z,Person_6166e379feeb693ecb2c0b45,,,6550eab49af0d6e6f97056b9,Al Rajhi
6550eab49af0d6e6f97056a5,655fc254d7ffc7cd2ccab035,False,True,https://www.alrajhibank.com.sa/Personal/Apply-for-Retail-Products?p=Credit-Cards&,False,False,,,,,345,25th of every month,checked,,Welcome Miles: After Spending 1000 SAR in 60 Days.,,ALFURSAN Platinum,,,,,25,345,1st of every month,,,,,,SAR3.85,,2.75%,alfursan-platinum,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde02f349da96215d6955_9tmEInfsaXxAIyPW1m7ySZXeA-990r-SCT4zC1fU1fI).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde0203c81ba4dd136df9_2pNanwN4kcmlwxtDlc3gaFrJcCm7ogguN3xkaRT4aSU).png,6550eab49af0d6e6f97057e0,2023-12-05T20:00:35.601Z,Person_6166e379feeb693ecb2c0b45,2023-11-23T21:21:24.965Z,Person_6166e379feeb693ecb2c0b45,,,6550eab49af0d6e6f97056b9,Al Rajhi
6550eab49af0d6e6f97056a5,655fc2541508145005048055,False,True,https://www.alahli.com/en-us/personal-banking/credit-cards/Pages/Alfursan-Credit-Card.aspx,False,False,,,,,862.5,5th of every month,checked,,-,,AlFursan Infinite,,,,,1100,862.5,15th of every month,,,,,,SAR3.87,,3.16%,alfursan-infinite-457a2,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde0583b75177ee8f7788_meb8lst1wLP49fpMU8y3ZJm80t-4UA8IlBprH1g4Y6k).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde057ce0facf4eeb51d9_tnse4_0gGIkuys_4kxGKXMjC3jb6Wu2YVYFC6AZT7Os).png,6550eab49af0d6e6f97057e0,2023-12-05T20:00:35.581Z,Person_6166e379feeb693ecb2c0b45,2023-11-23T21:21:24.924Z,Person_6166e379feeb693ecb2c0b45,,,6550eab49af0d6e6f9705740,SNB
6550eab49af0d6e6f97056a5,655be7fbe9ef61af9d31dbb6,False,False,https://www.alahli.com/en-us/eforms/Pages/AlAhli-Credit-Card-Form.aspx,False,False,0.00%,0.00%,SAR3.77,2.50%,2300,5th of every month,checked,2.00%,Exemption for the medal and private accounts,Flights + Hotels + Coupons + Cashback,World Elite,24 Months,SAR86.25,200,250,1100,2300,15th of every month,2.00%,SAR86.25,24 Months,checked,1.60%,SAR3.87,SAR86.25,3.16%,world-elite,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655be7fbe9ef61af9d31dbaf_K4ofgU4hEGH0t6EuBgqssbojRq6yJ_xHFAha9XiariU).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde057ce0facf4eeb51d9_tnse4_0gGIkuys_4kxGKXMjC3jb6Wu2YVYFC6AZT7Os).png,6550eab49af0d6e6f97057dd,2023-12-01T16:02:28.755Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T23:12:59.759Z,Person_6166e379feeb693ecb2c0b45,2023-12-01T16:29:35.697Z,Person_6166e379feeb693ecb2c0b45,6550eab49af0d6e6f9705740,SNB
6550eab49af0d6e6f97056a5,655be7fb2faf0f676b475e15,False,False,http://www.saib.com.sa/en/visa-signature-credit-card,False,False,0.00%,0.00%,SAR3.80,1.80%,0,25th of every month,checked,0.80%,Depends on the Account type,Cashback + Coupon,Visa Signature Credit Card,36 Months,SAR86.25,200,450,1100,0,4th of every month,1.80%,SAR86.25,36 Months,checked,0.80%,SAR3.87,SAR86.25,3.16%,visa-signature-credit-card,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655be7fb2faf0f676b475dfe_WedouL7Ap-xslOnEZJjFwXyusnBpkyGsire7iXII0mQ).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655be2b533216b77d7cefa18_egcfVmZneHHcOnmkP-bGn6n639UeeR-dWFLaF7zGUPk).png,6550eab49af0d6e6f97057dd,2023-12-01T16:02:36.798Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T23:12:59.394Z,Person_6166e379feeb693ecb2c0b45,2023-12-01T16:29:35.697Z,Person_6166e379feeb693ecb2c0b45,6550eab49af0d6e6f970573e,The Saudi Investment
6550eab49af0d6e6f97056a5,655be7fb6dd29bcb611f4d94,False,False,https://www.alahli.com/en-us/eforms/Pages/AlAhli-Credit-Card-Form.aspx,False,False,0.00%,0.00%,SAR3.77,2.50%,1150,5th of every month,checked,2.00%,Exemption for the medal and private accounts,Flights + Hotels + Coupons + Cashback,World,24 Months,SAR86.25,200,250,1100,1150,15th of every month,2.00%,SAR86.25,24 Months,checked,1.60%,SAR3.87,SAR86.25,3.16%,world,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655be7fb6dd29bcb611f4d85_7HGDrz5OmZ9h0EYvDrPQNQzHeNbLA4ZEkiVvQMJnq_Q).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde057ce0facf4eeb51d9_tnse4_0gGIkuys_4kxGKXMjC3jb6Wu2YVYFC6AZT7Os).png,6550eab49af0d6e6f97057dd,2023-12-01T16:02:46.316Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T23:12:59.114Z,Person_6166e379feeb693ecb2c0b45,2023-12-01T16:29:35.697Z,Person_6166e379feeb693ecb2c0b45,6550eab49af0d6e6f9705740,SNB
6550eab49af0d6e6f97056a5,655be7fa2f7898e600cb59de,False,False,https://www.alahli.com/en-us/eforms/Pages/AlAhli-Credit-Card-Form.aspx,False,False,0.00%,0.00%,SAR3.79,2.00%,690,5th of every month,checked,1.50%,"If spent 25k SAR or more, the card becomes free",Flights + Hotels + Coupons + Cashback,Platinum,24 Months,SAR86.25,150,200,25,690,15th of every month,1.60%,SAR86.25,24 Months,checked,1.20%,SAR3.87,SAR86.25,3.16%,platinum-1f830,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655be7fa2f7898e600cb59d7_AkYQHKDWv2xQgFR4nXDUJzyoBNYRYR0BCySGr_DCzi0).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde057ce0facf4eeb51d9_tnse4_0gGIkuys_4kxGKXMjC3jb6Wu2YVYFC6AZT7Os).png,6550eab49af0d6e6f97057dd,2023-12-01T16:02:56.058Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T23:12:58.812Z,Person_6166e379feeb693ecb2c0b45,2023-12-01T16:29:35.697Z,Person_6166e379feeb693ecb2c0b45,6550eab49af0d6e6f9705740,SNB
6550eab49af0d6e6f97056a5,655be7fabefc4b89bcf8f4ac,False,False,https://www.alahli.com/en-us/eforms/Pages/AlAhli-Credit-Card-Form.aspx,False,False,0.00%,0.00%,SAR3.81,1.50%,460,5th of every month,checked,1.00%,"If spent 20k SAR or more, the card becomes free",Flights + Hotels + Coupons + Cashback,Titanium,24 Months,SAR86.25,100,150,10,460,15th of every month,1.20%,SAR86.25,24 Months,checked,0.80%,SAR3.87,SAR86.25,3.16%,titanium,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655be7fabefc4b89bcf8f4a0_fQsJ27yy2LGy3ilqUE92mjvhPuv9g-_dHbmMoG_UGVE).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde057ce0facf4eeb51d9_tnse4_0gGIkuys_4kxGKXMjC3jb6Wu2YVYFC6AZT7Os).png,6550eab49af0d6e6f97057dd,2023-12-01T16:03:07.599Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T23:12:58.696Z,Person_6166e379feeb693ecb2c0b45,2023-12-01T16:29:35.697Z,Person_6166e379feeb693ecb2c0b45,6550eab49af0d6e6f9705740,SNB
6550eab49af0d6e6f97056a5,655be7fae2fdebdf92e60ae5,False,False,https://www.saib.com.sa/en/visa-infinite-credit-card,False,False,0.00%,0.00%,SAR3.79,2.00%,0,25th of every month,checked,1.00%,Depends on the Account type,Cashback + Coupon,Visa Infinite Credit Card,36 Months,SAR86.25,250,500,1100,0,4th of every month,2.00%,SAR86.25,36 Months,checked,1.00%,SAR3.87,SAR86.25,3.16%,visa-infinite-credit-card,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655be7fae2fdebdf92e60abd_XikBTeSozn_MncB9cykGM3fqG_YeNpTx-HESbqxAyls).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655be2b533216b77d7cefa18_egcfVmZneHHcOnmkP-bGn6n639UeeR-dWFLaF7zGUPk).png,6550eab49af0d6e6f97057dd,2023-12-01T16:03:16.931Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T23:12:58.576Z,Person_6166e379feeb693ecb2c0b45,2023-12-01T16:29:35.697Z,Person_6166e379feeb693ecb2c0b45,6550eab49af0d6e6f970573e,The Saudi Investment
6550eab49af0d6e6f97056a5,655be7fada2ba3764b4e5a6b,False,False,https://www.saib.com.sa/en/visa-platinum-credit-card,False,False,0.00%,0.00%,SAR3.83,1.00%,0,25th of every month,checked,0.60%,Depends on the Account type,Cashback + Coupon,Visa Platinum Credit Card,36 Months,SAR86.25,150,250,25,0,4th of every month,1.00%,SAR86.25,36 Months,checked,0.60%,SAR3.87,SAR86.25,3.16%,visa-platinum-credit-card,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655be7fada2ba3764b4e5a64_GTv7SYTk-kaDUWXoWn51AUNGYVhRA2x3V_ZGyZ1E9jQ).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655be2b533216b77d7cefa18_egcfVmZneHHcOnmkP-bGn6n639UeeR-dWFLaF7zGUPk).png,6550eab49af0d6e6f97057dd,2023-12-01T16:03:38.966Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T23:12:58.432Z,Person_6166e379feeb693ecb2c0b45,2023-12-01T16:29:35.697Z,Person_6166e379feeb693ecb2c0b45,6550eab49af0d6e6f970573e,The Saudi Investment
6550eab49af0d6e6f97056a5,655be7fad2f5d1a51be8210d,False,False,https://www.emiratesnbd.com.sa/en/campaigns/cards-apply,False,False,0.00%,0.00%,SAR3.82,1.00%,805,30th of every month,checked,1.00%,-,Cashback,Infinite Credit Card,36 Months,SAR86.25,100,100,1100,805,7th of every month,1.00%,SAR86.25,36 Months,checked,1.00%,SAR3.86,SAR86.25,2.88%,infinite-credit-card,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655be7f9d2f5d1a51be820f8_bjucqzZV3Djkp2KTtKT2PQ6wm2yoS9BZ9U2kUnUoKmQ).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655be2b48e84e5b62148920e_UGHJhjj3BdELGjOCLiniE5UXekZDR5I-BlVM_lsASY0).png,6550eab49af0d6e6f97057dd,2023-12-01T16:03:47.737Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T23:12:58.037Z,Person_6166e379feeb693ecb2c0b45,2023-12-01T16:29:35.697Z,Person_6166e379feeb693ecb2c0b45,6550eab49af0d6e6f9705747,Emirates NBD
6550eab49af0d6e6f97056a5,655be7f9404f9c75be3190d1,False,False,https://www.emiratesnbd.com.sa/en/campaigns/cards-apply,False,False,0.00%,0.00%,SAR3.82,1.00%,345,30th of every month,checked,1.00%,-,Cashback,Platinum Credit Card,36 Months,SAR86.25,100,100,25,345,7th of every month,1.00%,SAR86.25,36 Months,checked,1.00%,SAR3.86,SAR86.25,2.88%,platinum-credit-card,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655be7f9404f9c75be318ff5_ZNWxSqX0IHdN29lzLOEalt7i6OR2qymknjvl99EiP6I).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655be2b48e84e5b62148920e_UGHJhjj3BdELGjOCLiniE5UXekZDR5I-BlVM_lsASY0).png,6550eab49af0d6e6f97057dd,2023-12-01T16:03:57.924Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T23:12:57.887Z,Person_6166e379feeb693ecb2c0b45,2023-12-01T16:29:35.697Z,Person_6166e379feeb693ecb2c0b45,6550eab49af0d6e6f9705747,Emirates NBD
6550eab49af0d6e6f97056a5,655be7f9b081ff7fd96f45b4,False,False,https://www.riyadbank.com/personal-banking/credit-cards/world-mastercard,False,False,0.00%,0.00%,SAR3.80,1.67%,862.5,"Islamic: 20th of every month
Classic: 28rd of every month",checked,1.25%,-,Coupons,Mastercard World Islamic,12 Months,SAR86.25,12.5,16.5,1100,862.5,"Islamic: 27th of every month
Classic: 3rd of every month",1.67%,SAR86.25,12 Months,checked,1.25%,SAR3.87,SAR86.25,3.09%,mastercard-world-islamic,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655be7f9b081ff7fd96f45a7_K8X_Dn_Df7Dt9emvYcEVqlqt5wP8frqtR_O_3EkYomQ).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde04067baf8ddf813f28_r9IgbW9t5WC7DbHi6ZACqcraWRm2i4QAImt5BSjMpJs).png,6550eab49af0d6e6f97057dd,2023-12-01T16:04:08.069Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T23:12:57.772Z,Person_6166e379feeb693ecb2c0b45,2023-12-01T16:29:35.697Z,Person_6166e379feeb693ecb2c0b45,6550eab49af0d6e6f970573d,Riyadh Bank
6550eab49af0d6e6f97056a5,655be7f94a355c8c428b0de8,False,False,https://www.riyadbank.com/personal-banking/credit-cards/world-elite-mastercard,False,False,0.00%,0.00%,SAR3.80,1.67%,1725,"Islamic: 20th of every month
Classic: 28rd of every month",checked,1.25%,-,Coupons,Mastercard World Elite Islamic,12 Months,SAR86.25,12.5,16.5,1100,1725,"Islamic: 27th of every month
Classic: 3rd of every month",1.67%,SAR86.25,12 Months,checked,1.25%,SAR3.87,SAR86.25,3.09%,mastercard-world-elite-islamic,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655be7f94a355c8c428b0dcb_vbAfWYQkGQsBcj0PgiKwTrTHuk9WvjoAn4P5cEvkKyY).png,https://uploads-ssl.webflow.com/652b2888e4e95fb82f05a70f/655bde04067baf8ddf813f28_r9IgbW9t5WC7DbHi6ZACqcraWRm2i4QAImt5BSjMpJs).png,6550eab49af0d6e6f97057dd,2023-12-01T16:04:18.548Z,Person_6166e379feeb693ecb2c0b45,2023-11-20T23:12:57.746Z,Person_6166e379feeb693ecb2c0b45,2023-12-01T16:29:35.697Z,Person_6166e379feeb693ecb2c0b45,6550eab49af0d6e6f970573d,Riyadh Bank
